time,close,high,low,open,volumefrom,volumeto
2019-05-05 00:00:00,0.3009,0.3061,0.2998,0.3048,22209789.71,6699458.94
2019-05-06 00:00:00,0.3039,0.3085,0.2959,0.3009,39970921.45,12080308.66
2019-05-07 00:00:00,0.2975,0.3077,0.2967,0.3039,46924484.4,14220165.79
2019-05-08 00:00:00,0.3002,0.3023,0.2954,0.2975,34634589.55,10364532.57
2019-05-09 00:00:00,0.2948,0.302,0.2925,0.3002,45345025.9,13473843.65
2019-05-10 00:00:00,0.2984,0.3022,0.2913,0.2948,57884773.26,17198764.09
2019-05-11 00:00:00,0.3216,0.3393,0.2978,0.2984,188801811.36,60267340.78
2019-05-12 00:00:00,0.3107,0.3302,0.3054,0.3216,113069288.44,35663125.6
2019-05-13 00:00:00,0.324,0.3307,0.3083,0.3107,133714400.04,43367729.29
2019-05-14 00:00:00,0.4075,0.4212,0.3226,0.324,611335061.46,236081312.09
2019-05-15 00:00:00,0.4579,0.4671,0.4071,0.4075,384366269.32,166688682.9
2019-05-16 00:00:00,0.419,0.4787,0.3947,0.4579,380433905.88,165000090.68
2019-05-17 00:00:00,0.3902,0.4237,0.3594,0.419,292117171.56,111237887.48
2019-05-18 00:00:00,0.3719,0.396,0.3643,0.3902,99648216.75,37700397.68
2019-05-19 00:00:00,0.4185,0.4291,0.3705,0.3719,173222964.29,70114785.78
2019-05-20 00:00:00,0.3993,0.4185,0.38,0.4185,144301733.79,57277374.47
2019-05-21 00:00:00,0.3971,0.4085,0.3881,0.3993,96705451.33,38418698.45
2019-05-22 00:00:00,0.3717,0.4123,0.367,0.3971,153478920.29,59729838.71
2019-05-23 00:00:00,0.3807,0.3848,0.3621,0.3717,91730914.1,34213938.56
2019-05-24 00:00:00,0.384,0.3953,0.3718,0.3807,106837001.16,41317551.16
2019-05-25 00:00:00,0.3869,0.3958,0.382,0.384,52963243.16,20533409.96
2019-05-26 00:00:00,0.4092,0.4162,0.3753,0.3869,96863648.78,38342067.58
2019-05-27 00:00:00,0.4347,0.4467,0.4065,0.4092,162791034.69,68677164.36
2019-05-28 00:00:00,0.4488,0.46,0.4185,0.4347,208139779.4,91494442.47
2019-05-29 00:00:00,0.4446,0.457,0.422,0.4488,163610114.53,72554448.02
2019-05-30 00:00:00,0.4188,0.4743,0.402,0.4446,320292623.41,142635156.8
2019-05-31 00:00:00,0.438,0.4407,0.4071,0.4188,128042628.42,54243589.27
2019-06-01 00:00:00,0.4293,0.441,0.419,0.438,90862720.06,39221583.64
2019-06-02 00:00:00,0.4447,0.4467,0.4282,0.4293,75738579.23,33299963.19
2019-06-03 00:00:00,0.4175,0.4641,0.4172,0.4447,178934171.01,79076729.92
2019-06-04 00:00:00,0.3981,0.4175,0.3845,0.4175,204115979.1,82152000.7
2019-06-05 00:00:00,0.401,0.4077,0.3882,0.3981,94173907.26,37589678.69
2019-06-06 00:00:00,0.4201,0.427,0.3915,0.401,138768810.57,57040562.09
2019-06-07 00:00:00,0.4207,0.4318,0.4156,0.4201,102325833.16,43275166.76
2019-06-08 00:00:00,0.4086,0.4229,0.4042,0.4207,55303095.48,22826283.91
2019-06-09 00:00:00,0.3858,0.4114,0.371,0.4086,109817783.34,42638172.93
2019-06-10 00:00:00,0.4017,0.4049,0.3806,0.3858,92365000.99,36417472.68
2019-06-11 00:00:00,0.3934,0.4038,0.3834,0.4017,72891766.48,28581476.23
2019-06-12 00:00:00,0.4029,0.4038,0.3889,0.3934,78827633.35,31301366.9
