time,close,high,low,open,volumefrom,volumeto
2024-08-03 03:00:00,2979.44,2980.8,2954.78,2958.44,12988.69,38571996.17
2024-08-03 04:00:00,2962.43,2980.1,2957.75,2979.44,8739.19,25972290.13
2024-08-03 05:00:00,2972.52,2972.52,2959.53,2962.43,7201.98,21351929.64
2024-08-03 06:00:00,2987.15,2987.84,2970.81,2972.52,7663.88,22830554.08
2024-08-03 07:00:00,2981.61,2993.59,2980.25,2987.15,7578.55,22637291.58
2024-08-03 08:00:00,2979.95,2985.56,2971.78,2981.61,8325.72,24795619.18
2024-08-03 09:00:00,2987.35,2987.65,2974.44,2979.95,8373.63,24960822.29
2024-08-03 10:00:00,2989.5,2993.35,2984.33,2987.35,6246.84,18669824.26
2024-08-03 11:00:00,2994.96,3003.6,2986.65,2989.5,7626.27,22832441.08
2024-08-03 12:00:00,3007.94,3016.01,2993.05,2994.96,10358.69,31140062.02
2024-08-03 13:00:00,3005.55,3010.08,2997.82,3007.94,7825.14,23496977.23
2024-08-03 14:00:00,2998.41,3012.97,2997.01,3005.55,9772.92,29379821.35
2024-08-03 15:00:00,2940.95,3003.56,2936.82,2998.41,21655.74,64345777.76
2024-08-03 16:00:00,2933.5,2953.07,2906,2940.95,33989.57,99574743.8
2024-08-03 17:00:00,2901.05,2938.57,2897.2,2933.5,29705.03,86522239.22
2024-08-03 18:00:00,2902.02,2925.98,2891.72,2901.05,31788.83,92366977.5
2024-08-03 19:00:00,2892.21,2918.95,2876.43,2902.02,25628.24,74327493.76
2024-08-03 20:00:00,2892.82,2918.17,2883.67,2892.21,22372.41,64919962.16
2024-08-03 21:00:00,2911.02,2918.27,2857.64,2892.82,22768.63,65728189.5
2024-08-03 22:00:00,2907.86,2921.11,2899.19,2911.02,13849.87,40313250
2024-08-03 23:00:00,2902.09,2912.61,2894.95,2907.86,17406.06,50544623.98
2024-08-04 00:00:00,2912.58,2917.32,2899.69,2902.09,11602.4,33744005.64
2024-08-04 01:00:00,2905.88,2913.73,2875.62,2912.58,13819,40013495.03
2024-08-04 02:00:00,2919.11,2932.92,2903.95,2905.88,14896.74,43455245
2024-08-04 03:00:00,2914.26,2919.63,2907.71,2919.11,8304.97,24190868.89
2024-08-04 04:00:00,2900.72,2917.96,2898.81,2914.26,7418.94,21592230.6
2024-08-04 05:00:00,2913.69,2916.74,2898.85,2900.72,6918.63,20121571.91
2024-08-04 06:00:00,2916.56,2920.54,2908.93,2913.69,5214.71,15200072.83
2024-08-04 07:00:00,2891.87,2917.06,2886.96,2916.56,9289.86,26934921.72
2024-08-04 08:00:00,2904.51,2912.46,2874.24,2891.87,12282.94,35568827.41
