time,close,high,low,open,volumefrom,volumeto
2019-05-05 00:00:00,5794.14,5849.5,5709.74,5840.08,25481.48,147662500.76
2019-05-06 00:00:00,5748.17,5823.67,5644.15,5794.14,34979.71,200316185.51
2019-05-07 00:00:00,5819.57,6031.54,5748.17,5748.17,59556.89,353043890.95
2019-05-08 00:00:00,5998.71,6032.25,5753.08,5819.57,40967.62,241917027.36
2019-05-09 00:00:00,6171.96,6194.91,5988.65,5998.71,51005.27,310336580.16
2019-05-10 00:00:00,6358.29,6444.57,6133.21,6171.96,68160.13,430403405.14
2019-05-11 00:00:00,7191.36,7394.94,6357.02,6358.29,135248.42,933141315.95
2019-05-12 00:00:00,6977.63,7541.61,6793.21,7191.36,142892.25,1023203366.46
2019-05-13 00:00:00,7806.36,8127.75,6873.42,6977.63,149082.57,1140302646.6
2019-05-14 00:00:00,7980.13,8297.02,7631.34,7806.36,122383.06,976094121.29
2019-05-15 00:00:00,8183.83,8263.29,7849.92,7980.13,86162.62,694202804.31
2019-05-16 00:00:00,7874.11,8352.25,7679.05,8183.83,95341.68,762104107.69
2019-05-17 00:00:00,7371.96,7930.98,6668.67,7874.11,141482.93,1023961962.83
2019-05-18 00:00:00,7266.08,7491.67,7213.72,7371.96,41327.89,303317486.98
2019-05-19 00:00:00,8193.14,8281.66,7257.26,7266.08,91218.12,723011166.2
2019-05-20 00:00:00,7998.29,8193.14,7591.85,8193.14,80672.83,637617163.27
2019-05-21 00:00:00,7947.93,8102.32,7807.77,7998.29,45005.01,357803946.85
2019-05-22 00:00:00,7626.89,8033.76,7533.66,7947.93,54216.74,424501866.33
2019-05-23 00:00:00,7876.5,7971.26,7478.74,7626.89,50121.07,386766321.19
2019-05-24 00:00:00,7996.4,8165.45,7801.57,7876.5,51604.15,413162746.86
2019-05-25 00:00:00,8059.13,8140.82,7948.68,7996.4,22294.65,179206342.03
2019-05-26 00:00:00,8726.23,8779,7894.53,8059.13,57648.95,483663699.62
2019-05-27 00:00:00,8785.17,8931.53,8668.46,8726.23,57692.17,507164714.76
2019-05-28 00:00:00,8718.85,8818.71,8562.2,8785.17,41445.13,360752199.95
2019-05-29 00:00:00,8664.56,8760.48,8444.1,8718.85,44056.71,380343928.72
2019-05-30 00:00:00,8276.25,9065.89,8027.21,8664.56,95189.06,815525590.67
2019-05-31 00:00:00,8550.67,8570.78,8116,8276.25,60143.23,502056527.56
2019-06-01 00:00:00,8555.87,8619.21,8459.65,8550.67,26884.15,229736992.43
2019-06-02 00:00:00,8737.91,8819.9,8547.48,8555.87,25506.14,221708083.06
2019-06-03 00:00:00,8114.49,8740.24,8073.18,8737.91,63486.15,534972187.72
2019-06-04 00:00:00,7677.47,8114.49,7463.94,8114.49,103552.9,809220381.24
2019-06-05 00:00:00,7791.29,7917.14,7591.88,7677.47,49771.65,387021977.02
2019-06-06 00:00:00,7807.36,7872.1,7467.52,7791.29,44397.47,342084400.02
2019-06-07 00:00:00,8002.63,8127.63,7767.37,7807.36,51105.14,407241297.23
2019-06-08 00:00:00,7933.78,8058.91,7796.46,8002.63,23469.94,186055499.51
2019-06-09 00:00:00,7643.44,7964.75,7535.9,7933.78,30301.73,234551796.21
2019-06-10 00:00:00,8021,8061.5,7533.53,7643.44,43154.98,339520552.04
2019-06-11 00:00:00,7917.32,8049.78,7724.58,8021,35850.45,282632009.38
2019-06-12 00:00:00,8174.14,8250,7834.57,7917.32,49460.34,399065678.38
2019-06-13 00:00:00,8235.57,8326.2,8053.65,8174.14,38536.25,315594036.87
2019-06-14 00:00:00,8693.96,8724.42,8180.39,8235.57,50383.98,424131990.84
2019-06-15 00:00:00,8853.56,8905.14,8621.48,8693.96,38140.15,333656492.38
2019-06-16 00:00:00,8979.18,9372.89,8800.96,8853.56,84289.2,767025702.52
2019-06-17 00:00:00,9336.01,9468.85,8976.99,8979.18,65486.04,606269265.79
2019-06-18 00:00:00,9081.71,9357.22,8941.83,9336.01,51829.13,473016555.83
2019-06-19 00:00:00,9280.54,9313.18,9045.47,9081.71,32012.68,293070485.25
2019-06-20 00:00:00,9536.85,9600.28,9219.81,9280.54,45144.43,424436854.57
2019-06-21 00:00:00,10218.87,10230.86,9536.85,9536.85,77828.7,765543626.6
2019-06-22 00:00:00,10689.54,11207.97,10086.32,10218.87,115793.98,1240328392.49
2019-06-23 00:00:00,10855.99,11285.51,10513.81,10689.54,57082.02,619160985.99
2019-06-24 00:00:00,11035.74,11100.92,10555.71,10855.99,52118.36,565444720.43
2019-06-25 00:00:00,11740.34,11778.22,10992.37,11035.74,84123.73,953962631.15
2019-06-26 00:00:00,12913.28,13826.76,11679.1,11740.34,211449.88,2685872365.1
2019-06-27 00:00:00,11154.09,13314.05,10335.34,12913.28,202428.68,2345027203.81
2019-06-28 00:00:00,12355.06,12433,10772.75,11154.09,120700.97,1408438810.31
2019-06-29 00:00:00,11884.1,12362.9,11352.27,12355.06,81875.16,968516834.6
2019-06-30 00:00:00,10769.05,12200.02,10677.83,11884.1,80893.36,917158052.37
2019-07-01 00:00:00,10591.87,11207,10006.43,10769.05,115739.97,1225129699.57
2019-07-02 00:00:00,10844.13,10927.6,9678.1,10591.87,120994.95,1239524970.43
2019-07-03 00:00:00,11981.61,12009.59,10841.91,10844.13,115565.16,1313585829.89
2019-07-04 00:00:00,11156.52,12055.11,11067.68,11981.61,71141.03,831236841.56
2019-07-05 00:00:00,10993.25,11435.38,10787.94,11156.52,66066.75,734424868.07
2019-07-06 00:00:00,11248.94,11709.27,10985.4,10993.25,48172.2,549769169.13
2019-07-07 00:00:00,11474.28,11605.43,11109.42,11248.94,36847.21,418161890.29
2019-07-08 00:00:00,12296.16,12386.28,11339.02,11474.28,63847.27,762033323.29
2019-07-09 00:00:00,12567.02,12808.06,12117.31,12296.16,79607.47,993891866.34
2019-07-10 00:00:00,12099.12,13183.73,11569.94,12567.02,124523.09,1554955347.89
2019-07-11 00:00:00,11343.12,12099.91,11002.39,12099.12,102929.11,1185222449.66
2019-07-12 00:00:00,11797.37,11931.91,11096.61,11343.12,55994.89,647690095.15
2019-07-13 00:00:00,11363.97,11835.87,10827.53,11797.37,59187.84,668325183.28
2019-07-14 00:00:00,10204.41,11447.92,10118.85,11363.97,76310.21,814667763.32
2019-07-15 00:00:00,10850.26,11070.18,9877.02,10204.41,92742.77,965178341.63
2019-07-16 00:00:00,9423.44,11025.76,9366.82,10850.26,113537.84,1140137759.72
2019-07-17 00:00:00,9696.15,9982.24,9086.51,9423.44,101032.08,965256823.84
2019-07-18 00:00:00,10638.35,10776.54,9292.61,9696.15,102443.07,1033842556.65
2019-07-19 00:00:00,10532.94,10757.41,10135.16,10638.35,62995.33,658190962.53
2019-07-20 00:00:00,10759.42,11094.32,10379.19,10532.94,56766.57,608954333.23
2019-07-21 00:00:00,10586.71,10833.99,10329.89,10759.42,38379.41,405339891.1
2019-07-22 00:00:00,10325.87,10676.6,10072.07,10586.71,50574.02,524442852.25
2019-07-23 00:00:00,9854.15,10328.44,9820.61,10325.87,52754.02,529438124.08
2019-07-24 00:00:00,9772.14,9920.54,9535.78,9854.15,54750.78,531611909.42
2019-07-25 00:00:00,9882.43,10184.43,9744.7,9772.14,40285.56,403576364.36
2019-07-26 00:00:00,9847.45,9890.05,9668.52,9882.43,31960.31,312717110.04
2019-07-27 00:00:00,9478.32,10202.95,9310.47,9847.45,53081.42,512612117.07
2019-07-28 00:00:00,9531.77,9591.52,9135.64,9478.32,28313.55,267243770.14
2019-07-29 00:00:00,9506.93,9717.69,9386.9,9531.77,31434.4,299936368.39
2019-07-30 00:00:00,9595.52,9749.53,9391.78,9506.93,28856.19,276402322.56
2019-07-31 00:00:00,10089.25,10123.94,9581.6,9595.52,42030.01,416343142.53
2019-08-01 00:00:00,10409.79,10488.81,9890.49,10089.25,43505.11,442037342.05
2019-08-02 00:00:00,10528.99,10666.64,10340.82,10409.79,44213.09,463688251.79
2019-08-03 00:00:00,10820.41,10915,10509.35,10528.99,34102.93,367536516.75
2019-08-04 00:00:00,10978.91,11074.95,10572.24,10820.41,39795.33,431699306.35
2019-08-05 00:00:00,11807.96,11945.38,10978.89,10978.91,74748.53,870917186.96
2019-08-06 00:00:00,11467.1,12316.85,11224.1,11807.96,80694.71,949534020.01
2019-08-07 00:00:00,11974.28,12138.55,11393.98,11467.1,70893.9,834719365.81
2019-08-08 00:00:00,11982.8,12042.87,11498.04,11974.28,49871.24,588463519.89
2019-08-09 00:00:00,11865.21,12027.57,11674.06,11982.8,39230.82,464214586.73
2019-08-10 00:00:00,11293.59,11971.35,11232.42,11865.21,40869.27,470049694.45
2019-08-11 00:00:00,11549.06,11584.35,11119.32,11293.59,25734.51,292814721.19
2019-08-12 00:00:00,11387.41,11554.74,11240.38,11549.06,20181.72,229908138.9
2019-08-13 00:00:00,10872,11439.48,10765.3,11387.41,43742.98,483240069.77
2019-08-14 00:00:00,10031.89,10873.44,9924.58,10872,70125.86,728247545.72
2019-08-15 00:00:00,10308.51,10451.61,9497.12,10031.89,84438.15,842979140.9
2019-08-16 00:00:00,10360.43,10544.97,9764.32,10308.51,62357.48,635040831.46
2019-08-17 00:00:00,10220.75,10474.64,10010.76,10360.43,24470.79,251018339.59
2019-08-18 00:00:00,10326.25,10512.89,10079.46,10220.75,21614.15,223456175.83
2019-08-19 00:00:00,10922.16,10937.26,10278.31,10326.25,39936.81,426168059.98
2019-08-20 00:00:00,10770.76,10956.06,10576.37,10922.16,30891.56,332208752.04
2019-08-21 00:00:00,10131.67,10805.7,9870.07,10770.76,57446.51,584554031.67
2019-08-22 00:00:00,10104.11,10231.99,9777.06,10131.67,38005.1,380411207.72
2019-08-23 00:00:00,10410.49,10468.14,10053.67,10104.11,31466.97,324471966.33
2019-08-24 00:00:00,10150.07,10430.99,9911.2,10410.49,28068.47,283755017.73
2019-08-25 00:00:00,10141.75,10353.95,9907.03,10150.07,25686.72,259448931.12
2019-08-26 00:00:00,10364.91,10626.93,10141.75,10141.75,42155.28,437989368.7
